date,open,high,low,close
2016-07-28T00:00:00,655.81,657.2,649.86,657.14
2016-07-29T00:00:00,654.19,657.88,650.98,652.23
2016-08-01T00:00:00,655.38,655.38,646.02,648.38
2016-08-02T00:00:00,643.2,643.2,633.33,636.05
2016-08-03T00:00:00,632.98,634.75,627.66,631.61
2016-08-04T00:00:00,633.74,641.02,631.94,631.94
2016-08-05T00:00:00,629.69,630.18,622.49,627.39
2016-08-08T00:00:00,627.23,629.91,622.14,629.46
2016-08-09T00:00:00,629.66,637.34,629.66,637.34
2016-08-10T00:00:00,637.21,648.48,637.21,648.33
2016-08-11T00:00:00,649.27,660.24,648.31,660.24
2016-08-12T00:00:00,665.14,668.52,652.67,655.71
2016-08-15T00:00:00,654.06,659.47,653.64,659.47
2016-08-16T00:00:00,659.97,662.13,656.83,658.11
2016-08-17T00:00:00,659.46,660.76,657.06,660.51
2016-08-18T00:00:00,663.56,665.94,656.35,660.65
2016-08-19T00:00:00,664.09,666.93,659.64,662.28
2016-08-22T00:00:00,662.87,664.95,657.68,657.68
2016-08-23T00:00:00,653.58,659.16,652.88,659.16
2016-08-24T00:00:00,660.95,665.43,659.7,660.77
2016-08-25T00:00:00,659.57,660.48,656.49,658.5
2016-08-26T00:00:00,662.9,668.84,662.9,667.75
2016-08-29T00:00:00,670.71,679.62,669.44,669.44
2016-08-30T00:00:00,667.96,672.67,666.33,672.67
2016-08-31T00:00:00,673.1,676.26,671.39,674.63
2016-09-01T00:00:00,674.19,674.72,664.77,669.19
2016-09-05T00:00:00,669.3,670.08,660.31,664.55
2016-09-06T00:00:00,666.38,668.4,663.9,663.9
2016-09-07T00:00:00,663.05,663.68,656.22,661.28
2016-09-08T00:00:00,661.89,668.2,660.54,666.07
2016-09-09T00:00:00,669.24,672.39,666.88,666.88
2016-09-12T00:00:00,665.77,666.04,655.55,659.76
2016-09-13T00:00:00,658.61,661.74,654.95,659.72
2016-09-14T00:00:00,658.16,661.82,656.64,656.64
2016-09-15T00:00:00,657.46,660.32,654.84,656.18
2016-09-16T00:00:00,654.68,657.53,651.31,651.31
2016-09-19T00:00:00,656.68,658.35,653.97,657.89
2016-09-20T00:00:00,656.2,663.37,653.28,663.37
2016-09-21T00:00:00,663.12,668.83,662.79,668.48
2016-09-22T00:00:00,671.41,675.36,671.14,671.38
2016-09-23T00:00:00,670.73,674.09,670.3,674.09
2016-09-26T00:00:00,673.21,677.04,671.51,677.04
2016-09-27T00:00:00,676.61,684.89,676.24,684.89
2016-09-28T00:00:00,684.99,687.94,682.98,686.72
2016-09-29T00:00:00,689.82,692.17,685.91,688.55
2016-09-30T00:00:00,688.05,689.12,684.62,685.73
2016-10-03T00:00:00,687.68,688.42,681.99,683.05
2016-10-04T00:00:00,682.82,689.17,680.24,684.2
2016-10-05T00:00:00,686.41,689.5,685.48,687.04
2016-10-06T00:00:00,689.1,690.93,687.32,687.32
2016-10-07T00:00:00,689.51,690.19,680.26,683.95
2016-10-10T00:00:00,684.05,684.46,674.19,674.19
2016-10-11T00:00:00,677.63,682.36,669.2,682.36
2016-10-12T00:00:00,683.88,686.18,681.12,682.45
2016-10-13T00:00:00,680.73,685.23,678.79,685.23
2016-10-14T00:00:00,685.06,690.62,684.78,687.0
2016-10-17T00:00:00,687.18,687.94,680.95,680.95
2016-10-18T00:00:00,680.44,682.99,678.13,682.02
2016-10-19T00:00:00,683.83,689.88,683.25,688.89
2016-10-20T00:00:00,690.45,690.86,685.63,686.39
2016-10-21T00:00:00,685.77,687.54,683.76,684.83
2016-10-24T00:00:00,683.14,684.51,677.89,678.02
2016-10-25T00:00:00,676.29,677.47,670.6,676.18
2016-10-26T00:00:00,674.51,675.94,670.8,673.61
2016-10-27T00:00:00,672.81,676.9,671.61,676.9
2016-10-28T00:00:00,676.74,682.25,675.85,682.25
2016-10-31T00:00:00,682.11,683.34,675.8,675.8
2016-11-01T00:00:00,675.13,676.6,672.33,676.6
2016-11-02T00:00:00,675.68,678.14,671.4,671.4
2016-11-03T00:00:00,668.66,668.66,661.86,667.63
2016-11-04T00:00:00,666.93,668.99,665.08,666.73
2016-11-07T00:00:00,667.12,674.36,666.61,674.14
2016-11-08T00:00:00,675.82,677.91,674.33,676.46
2016-11-09T00:00:00,675.57,675.57,656.68,670.26
2016-11-10T00:00:00,675.36,678.57,675.18,678.17
2016-11-11T00:00:00,678.38,679.56,676.73,679.2
2016-11-14T00:00:00,677.13,679.96,672.45,673.05
2016-11-15T00:00:00,673.75,675.73,671.55,674.26
2016-11-16T00:00:00,674.85,676.9,673.95,674.6
2016-11-17T00:00:00,674.5,676.48,673.13,674.57
2016-11-18T00:00:00,673.82,675.15,669.18,673.25
2016-11-21T00:00:00,673.2,675.04,671.65,674.29
2016-11-22T00:00:00,675.23,681.91,675.23,681.91
2016-11-23T00:00:00,681.17,684.12,679.81,683.16
2016-11-24T00:00:00,683.61,683.61,676.39,678.18
2016-11-25T00:00:00,678.47,678.87,671.48,675.87
2016-11-28T00:00:00,672.38,673.18,660.96,665.29
2016-11-29T00:00:00,665.11,667.79,658.26,658.26
2016-11-30T00:00:00,658.44,665.78,654.99,665.07
2016-12-01T00:00:00,670.75,670.81,666.54,666.54
2016-12-02T00:00:00,667.02,667.39,662.09,665.14
2016-12-05T00:00:00,663.06,663.87,658.11,660.21
2016-12-06T00:00:00,660.68,660.77,648.37,651.49
2016-12-07T00:00:00,648.63,654.13,647.33,653.53
2016-12-08T00:00:00,655.48,660.72,655.48,658.89
2016-12-09T00:00:00,659.46,664.46,659.46,663.07
2016-12-12T00:00:00,663.7,664.67,658.84,659.7
2016-12-13T00:00:00,662.27,663.54,654.34,654.66
2016-12-14T00:00:00,657.39,665.14,657.39,665.14
2016-12-15T00:00:00,668.07,668.07,664.08,665.92
2016-12-16T00:00:00,670.43,675.19,668.3,675.16
2016-12-19T00:00:00,673.98,679.9,673.88,674.33
2016-12-20T00:00:00,673.93,674.28,662.66,662.66
2016-12-21T00:00:00,662.36,667.06,657.4,666.94
2016-12-22T00:00:00,669.01,669.95,663.7,664.15
2016-12-23T00:00:00,663.75,664.37,659.18,664.37
2016-12-26T00:00:00,665.67,665.73,662.09,662.45
2016-12-27T00:00:00,662.66,665.5,661.41,663.86
2016-12-28T00:00:00,665.9,666.64,661.8,663.5
2016-12-29T00:00:00,666.43,666.43,663.95,664.72
2016-12-30T00:00:00,664.17,665.49,663.39,664.87
2017-01-03T00:00:00,665.92,672.34,665.43,672.01
2017-01-04T00:00:00,672.58,675.93,672.21,674.7
2017-01-05T00:00:00,674.82,675.92,673.31,675.81
2017-01-06T00:00:00,675.35,683.76,675.22,679.8
2017-01-09T00:00:00,681.74,684.88,681.74,682.57
2017-01-10T00:00:00,682.77,683.02,680.76,681.07
2017-01-11T00:00:00,680.85,687.16,680.85,687.16
2017-01-12T00:00:00,688.71,688.99,685.59,686.96
2017-01-13T00:00:00,686.58,688.62,685.06,685.06
2017-01-16T00:00:00,684.62,684.82,677.85,677.94
2017-01-17T00:00:00,678.83,684.73,678.83,684.71
2017-01-18T00:00:00,683.74,688.07,683.28,683.28
2017-01-19T00:00:00,683.02,684.19,680.8,682.31
2017-01-20T00:00:00,684.05,688.42,684.05,686.26
2017-01-23T00:00:00,687.83,689.47,686.46,687.15
2017-01-24T00:00:00,687.08,692.75,687.08,691.36
2017-01-25T00:00:00,693.07,697.28,691.19,697.28
2017-02-02T00:00:00,699.8,703.2,697.71,703.18
2017-02-03T00:00:00,704.69,708.1,700.09,700.35
2017-02-06T00:00:00,702.02,702.02,696.92,700.04
2017-02-07T00:00:00,699.99,703.3,698.99,701.91
2017-02-08T00:00:00,702.67,702.77,700.47,702.04
2017-02-09T00:00:00,700.93,702.64,700.21,700.65
2017-02-10T00:00:00,701.15,704.08,701.15,703.78
2017-02-13T00:00:00,704.61,706.47,703.58,705.9
2017-02-14T00:00:00,706.41,707.32,703.85,706.26
2017-02-15T00:00:00,706.84,711.73,706.84,711.57
2017-02-16T00:00:00,712.61,717.57,709.35,709.35
2017-02-17T00:00:00,709.52,710.21,705.84,707.83
2017-02-20T00:00:00,705.72,711.4,704.41,710.59
2017-02-21T00:00:00,711.49,718.06,711.49,716.55
2017-02-22T00:00:00,717.77,719.09,715.36,717.24
2017-02-23T00:00:00,717.49,719.58,712.36,716.87
2017-02-24T00:00:00,716.35,717.94,713.7,714.47
2017-02-27T00:00:00,711.7,718.37,711.7,717.44
2017-02-28T00:00:00,718.24,719.14,710.79,710.79
2017-03-01T00:00:00,710.7,712.49,705.79,709.52
2017-03-02T00:00:00,712.68,713.53,707.51,707.51
2017-03-03T00:00:00,708.23,712.62,705.83,712.62
2017-03-06T00:00:00,714.61,718.04,714.01,716.29
2017-03-07T00:00:00,716.46,716.95,714.27,716.54
2017-03-08T00:00:00,715.04,718.78,713.89,716.6
2017-03-09T00:00:00,715.86,718.23,714.96,715.8
2017-03-10T00:00:00,715.85,716.81,712.21,712.21
2017-03-13T00:00:00,711.93,712.63,707.63,710.17
2017-03-14T00:00:00,709.9,716.49,709.29,714.71
2017-03-15T00:00:00,715.63,716.49,713.14,713.14
2017-03-16T00:00:00,712.56,715.03,710.66,714.92
2017-03-17T00:00:00,715.82,717.1,710.54,710.54
2017-03-20T00:00:00,711.44,717.54,711.44,715.07
2017-03-21T00:00:00,717.03,718.8,714.78,716.18
2017-03-22T00:00:00,715.78,720.68,712.94,712.94
2017-03-23T00:00:00,712.61,719.56,712.61,719.56
2017-03-24T00:00:00,722.42,724.36,719.95,722.14
2017-03-27T00:00:00,723.23,725.57,721.41,723.52
2017-03-28T00:00:00,724.37,725.0,718.66,719.26
2017-03-29T00:00:00,719.08,721.92,718.37,720.47
2017-03-30T00:00:00,721.87,725.91,721.87,723.86
2017-03-31T00:00:00,725.97,726.67,722.31,722.31
2017-04-03T00:00:00,723.02,724.37,721.58,722.38
2017-04-04T00:00:00,723.7,724.67,722.79,724.14
2017-04-05T00:00:00,724.89,726.03,722.49,723.22
2017-04-07T00:00:00,721.85,727.95,720.28,727.95
2017-04-10T00:00:00,728.71,730.9,727.77,729.87
2017-04-11T00:00:00,730.15,732.24,730.15,731.33
2017-04-12T00:00:00,731.62,732.87,724.48,725.58
2017-04-13T00:00:00,725.54,727.34,723.88,724.35
2017-04-14T00:00:00,722.47,722.96,714.13,718.45
2017-04-17T00:00:00,718.93,721.78,710.83,710.83
2017-04-18T00:00:00,708.64,714.93,705.55,714.93
2017-04-19T00:00:00,714.87,716.77,714.02,716.77
2017-04-20T00:00:00,716.76,716.76,712.66,712.66
2017-04-21T00:00:00,712.77,715.08,711.08,712.41
2017-04-24T00:00:00,711.6,712.77,709.39,709.39
2017-04-25T00:00:00,709.0,709.81,706.04,707.58
2017-04-26T00:00:00,706.36,710.04,706.32,710.04
2017-04-27T00:00:00,711.74,716.53,711.38,716.53
2017-04-28T00:00:00,715.9,718.54,713.83,717.73
2017-05-03T00:00:00,718.7,719.54,716.66,719.54
2017-05-04T00:00:00,717.98,723.22,717.98,722.02
2017-05-05T00:00:00,720.39,721.65,719.86,720.0
2017-05-08T00:00:00,720.61,720.61,717.98,718.86
2017-05-09T00:00:00,717.55,722.11,716.95,722.11
2017-05-10T00:00:00,721.94,727.52,721.81,724.31
2017-05-11T00:00:00,724.84,726.82,723.39,724.99
2017-05-12T00:00:00,724.63,726.4,724.41,725.37
2017-05-15T00:00:00,725.25,726.19,723.18,725.35
2017-05-16T00:00:00,725.84,727.86,725.03,725.03
2017-05-17T00:00:00,724.01,728.01,722.81,727.2
2017-05-18T00:00:00,723.8,729.0,723.8,726.99
2017-05-19T00:00:00,727.61,733.82,726.79,733.82
2017-05-22T00:00:00,738.63,746.87,738.63,744.1
2017-05-23T00:00:00,744.32,746.18,740.28,740.93
2017-05-24T00:00:00,739.91,744.27,737.3,742.74
2017-05-25T00:00:00,744.24,746.48,740.89,741.91
2017-05-26T00:00:00,741.4,743.46,740.6,743.41
2017-05-29T00:00:00,746.08,748.06,745.31,746.25
2017-05-30T00:00:00,747.07,747.43,738.21,738.21
2017-05-31T00:00:00,738.91,741.93,735.39,737.82
2017-06-01T00:00:00,739.45,742.23,738.71,741.8
2017-06-02T00:00:00,741.48,742.11,736.09,738.81
2017-06-05T00:00:00,739.13,745.14,738.35,743.49
2017-06-06T00:00:00,743.99,751.31,743.99,751.31
2017-06-07T00:00:00,752.75,754.92,751.65,753.46
2017-06-08T00:00:00,751.7,751.96,748.91,750.13
2017-06-09T00:00:00,749.46,752.01,749.04,749.72
2017-06-12T00:00:00,751.33,753.41,749.0,751.09
2017-06-13T00:00:00,752.35,756.89,750.1,756.89
2017-06-14T00:00:00,758.26,761.7,756.82,760.77
2017-06-15T00:00:00,760.38,762.98,758.17,760.57
2017-06-16T00:00:00,761.75,762.43,759.98,761.24
2017-06-19T00:00:00,763.75,766.83,762.33,766.83
2017-06-20T00:00:00,767.59,768.29,764.42,767.99
2017-06-21T00:00:00,765.71,767.83,758.9,767.41
2017-06-22T00:00:00,768.41,769.99,766.3,766.3
2017-06-23T00:00:00,765.66,769.01,763.64,769.01
2017-06-26T00:00:00,770.5,773.14,769.73,772.52
2017-06-27T00:00:00,773.15,773.4,767.19,767.51
2017-06-28T00:00:00,766.82,769.04,762.78,769.04
2017-06-29T00:00:00,771.26,773.08,769.89,771.75
2017-06-30T00:00:00,773.46,776.5,773.46,776.47
2017-07-03T00:00:00,777.2,780.01,775.53,778.88
2017-07-04T00:00:00,779.15,779.15,772.9,775.54
2017-07-05T00:00:00,775.85,778.32,773.81,778.32
2017-07-06T00:00:00,780.5,782.77,779.99,782.65
2017-07-07T00:00:00,783.73,783.81,775.73,775.73
2017-07-10T00:00:00,775.85,775.85,764.43,766.56
2017-07-11T00:00:00,766.56,769.36,761.57,769.36
2017-07-12T00:00:00,772.6,775.08,769.83,774.17
2017-07-13T00:00:00,777.12,778.3,773.85,778.3
2017-07-14T00:00:00,779.72,780.65,776.88,777.6
2017-07-17T00:00:00,777.7,778.3,766.47,768.91
2017-07-18T00:00:00,766.88,770.37,762.68,767.49
2017-07-19T00:00:00,771.33,774.12,770.18,771.3
2017-07-20T00:00:00,768.56,768.56,763.55,768.41
2017-07-21T00:00:00,768.9,770.43,761.86,761.86
2017-07-24T00:00:00,759.97,761.64,753.82,759.74
2017-07-25T00:00:00,757.43,767.27,757.35,767.27
2017-07-26T00:00:00,769.35,773.88,764.92,773.88
2017-07-27T00:00:00,773.21,774.97,770.3,771.5
2017-07-28T00:00:00,771.21,777.09,770.82,777.09
2017-07-31T00:00:00,777.54,783.58,776.72,783.55
2017-08-01T00:00:00,784.44,787.68,784.15,786.81
2017-08-02T00:00:00,783.45,788.97,779.81,786.23
2017-08-03T00:00:00,786.19,790.82,786.19,788.49
2017-08-04T00:00:00,789.46,790.12,786.09,788.68
2017-08-07T00:00:00,789.41,796.09,788.66,792.98
2017-08-08T00:00:00,795.8,796.62,789.84,791.57
2017-08-09T00:00:00,789.15,789.15,773.66,773.66
2017-08-10T00:00:00,769.58,776.77,769.58,773.43
2017-08-11T00:00:00,771.86,774.31,769.14,772.08
2017-08-14T00:00:00,770.65,776.42,770.65,776.17
2017-08-15T00:00:00,776.64,776.83,770.09,771.06
2017-08-16T00:00:00,771.1,773.57,766.8,773.57
2017-08-17T00:00:00,773.48,774.47,767.59,767.59
2017-08-18T00:00:00,762.82,770.79,762.46,768.97
2017-08-21T00:00:00,767.42,769.71,765.95,768.79
2017-08-22T00:00:00,768.2,768.44,760.3,761.26
2017-08-23T00:00:00,762.42,765.98,759.01,765.98
2017-08-24T00:00:00,766.48,771.65,764.64,769.77
2017-08-25T00:00:00,769.07,771.63,768.57,771.63
2017-08-28T00:00:00,771.81,777.26,770.51,777.26
2017-08-29T00:00:00,773.91,777.11,773.87,774.03
2017-08-30T00:00:00,774.31,778.65,773.85,778.65
2017-08-31T00:00:00,779.19,785.78,778.19,782.76
2017-09-01T00:00:00,784.42,789.19,784.18,788.73
2017-09-05T00:00:00,790.26,794.46,787.8,792.31
2017-09-06T00:00:00,792.16,793.82,788.89,793.55
2017-09-07T00:00:00,793.61,798.58,792.77,796.72
2017-09-08T00:00:00,797.98,802.9,797.82,801.2
2017-09-11T00:00:00,801.2,805.44,797.47,797.47
2017-09-12T00:00:00,795.53,801.01,794.88,799.94
2017-09-13T00:00:00,802.85,804.38,800.39,802.78
2017-09-14T00:00:00,803.34,807.29,803.23,806.32
2017-09-15T00:00:00,803.35,805.82,802.08,805.82
2017-09-18T00:00:00,808.51,809.39,805.37,807.87
2017-09-19T00:00:00,807.41,810.13,805.87,805.93
2017-09-20T00:00:00,806.88,807.51,803.33,805.86
2017-09-21T00:00:00,805.29,806.52,802.6,803.93
2017-09-22T00:00:00,805.15,808.16,803.94,807.13
2017-09-25T00:00:00,806.9,807.64,802.23,805.58
2017-09-26T00:00:00,806.4,806.84,801.66,805.35
2017-09-27T00:00:00,803.32,805.04,801.74,803.77
2017-09-28T00:00:00,803.1,810.35,803.1,804.82
2017-09-29T00:00:00,805.07,808.77,804.42,804.42
2017-10-02T00:00:00,805.29,808.09,801.7,802.23
2017-10-03T00:00:00,803.98,804.39,795.05,798.0
2017-10-04T00:00:00,797.39,805.66,797.0,805.66
2017-10-05T00:00:00,806.56,810.54,805.22,805.23
2017-10-06T00:00:00,805.7,808.13,803.81,807.8
2017-10-09T00:00:00,809.61,810.75,806.78,808.96
2017-10-10T00:00:00,808.43,810.65,806.3,810.65
2017-10-11T00:00:00,811.2,815.11,811.2,813.95
2017-10-12T00:00:00,814.43,818.44,813.72,815.87
2017-10-13T00:00:00,814.6,820.95,814.2,820.95
2017-10-16T00:00:00,821.54,823.85,819.43,819.43
2017-10-17T00:00:00,819.51,828.29,819.43,828.29
2017-10-18T00:00:00,829.43,831.15,826.72,827.72
2017-10-19T00:00:00,828.89,831.61,825.5,828.93
2017-10-20T00:00:00,827.93,833.57,826.84,826.84
2017-10-23T00:00:00,826.25,827.24,818.81,820.04
2017-10-24T00:00:00,818.08,825.24,814.92,825.24
2017-10-25T00:00:00,826.08,830.69,822.83,830.69
2017-10-26T00:00:00,829.94,834.67,823.92,830.11
2017-10-27T00:00:00,829.15,840.37,828.45,840.37
2017-10-30T00:00:00,842.92,849.3,842.92,845.2
2017-10-31T00:00:00,844.27,845.93,837.28,837.28
2017-11-01T00:00:00,838.75,842.88,838.01,842.71
2017-11-02T00:00:00,842.19,849.53,833.09,833.09
2017-11-03T00:00:00,833.16,843.73,831.58,843.73
2017-11-06T00:00:00,846.12,849.09,843.76,849.09
2017-11-07T00:00:00,850.2,854.6,847.88,850.33
2017-11-08T00:00:00,853.15,863.07,852.32,859.7
2017-11-09T00:00:00,862.38,864.2,858.16,860.4
2017-11-10T00:00:00,859.91,869.37,859.24,868.21
2017-11-13T00:00:00,871.7,879.34,871.7,879.34
2017-11-14T00:00:00,881.15,884.14,874.74,880.9
2017-11-15T00:00:00,877.65,884.83,876.6,882.59
2017-11-16T00:00:00,880.17,892.8,880.17,892.8
2017-11-17T00:00:00,893.99,898.11,886.86,890.69
2017-11-20T00:00:00,890.34,903.55,889.55,903.55
2017-11-21T00:00:00,907.51,929.89,907.51,918.3
2017-11-22T00:00:00,921.13,932.66,921.13,932.66
2017-11-23T00:00:00,938.31,943.15,927.0,933.7
2017-11-24T00:00:00,930.52,937.54,924.65,935.57
2017-11-27T00:00:00,933.38,947.06,931.29,938.61
2017-11-28T00:00:00,939.1,943.45,933.59,941.21
2017-11-29T00:00:00,943.46,952.14,940.4,952.14
2017-11-30T00:00:00,956.17,960.11,949.93,949.93
2017-12-01T00:00:00,952.76,960.33,952.76,960.33
2017-12-04T00:00:00,962.47,972.53,962.47,970.02
2017-12-05T00:00:00,972.28,974.8,953.3,953.3
2017-12-06T00:00:00,950.21,950.72,932.64,947.64
2017-12-07T00:00:00,950.23,954.24,932.68,938.65
2017-12-08T00:00:00,938.41,944.75,930.29,940.16
2017-12-11T00:00:00,930.17,936.93,917.45,917.45
2017-12-12T00:00:00,927.67,931.12,895.73,927.25
2017-12-13T00:00:00,932.05,932.48,922.97,924.4
2017-12-14T00:00:00,925.51,936.29,923.99,935.85
2017-12-15T00:00:00,933.63,939.57,932.96,935.16
2017-12-18T00:00:00,945.9,958.06,945.9,958.06
2017-12-19T00:00:00,961.03,963.01,951.25,951.42
2017-12-20T00:00:00,945.12,958.82,945.12,953.51
2017-12-21T00:00:00,949.45,957.56,946.06,946.06
2017-12-22T00:00:00,947.54,952.7,945.18,952.32
2017-12-25T00:00:00,954.28,958.57,952.41,958.31
2017-12-26T00:00:00,960.32,965.93,957.24,965.93
2017-12-27T00:00:00,969.72,972.6,965.18,968.46
2017-12-28T00:00:00,970.63,978.65,967.73,976.72
2017-12-29T00:00:00,978.39,990.1,976.33,984.24
2018-01-02T00:00:00,986.05,996.18,984.34,995.77
2018-01-03T00:00:00,999.86,1010.21,998.41,1005.67
2018-01-04T00:00:00,1009.37,1019.75,1009.0,1019.75
2018-01-05T00:00:00,1020.34,1020.6,1010.65,1012.65
2018-01-08T00:00:00,1011.36,1022.9,1004.89,1022.9
2018-01-09T00:00:00,1027.14,1033.56,1017.86,1033.56
2018-01-10T00:00:00,1034.64,1045.63,1033.01,1038.11
2018-01-11T00:00:00,1037.03,1049.73,1031.13,1048.17
2018-01-12T00:00:00,1050.17,1057.88,1046.38,1050.11
2018-01-15T00:00:00,1049.91,1063.47,1043.15,1063.47
2018-01-16T00:00:00,1059.36,1065.39,1052.43,1062.96
2018-01-17T00:00:00,1061.98,1064.77,1034.69,1034.69
2018-01-18T00:00:00,1028.76,1050.25,1020.01,1050.25
2018-01-19T00:00:00,1054.33,1067.21,1053.37,1062.07
2018-01-22T00:00:00,1066.86,1088.05,1066.61,1087.42
2018-01-25T00:00:00,1098.44,1117.08,1098.44,1104.57
2018-01-26T00:00:00,1119.78,1123.83,1103.06,1115.64
2018-01-29T00:00:00,1121.78,1130.1,1109.8,1109.8
2018-01-30T00:00:00,1099.98,1110.56,1092.44,1110.56
2018-01-31T00:00:00,1112.23,1128.1,1104.98,1110.36
2018-02-01T00:00:00,1111.74,1111.74,1090.25,1099.67
2018-02-02T00:00:00,1098.66,1105.04,1091.06,1105.04
2018-02-05T00:00:00,1089.62,1090.88,1048.71,1048.71
2018-02-06T00:00:00,1026.08,1026.08,983.06,1011.6
2018-02-07T00:00:00,1040.53,1048.54,1034.13,1040.55
2018-02-08T00:00:00,1031.46,1039.61,1023.25,1023.25
2018-02-09T00:00:00,991.09,1003.94,973.78,1003.94
2018-02-12T00:00:00,1011.64,1041.79,1011.64,1041.79
2018-02-13T00:00:00,1053.31,1060.48,1052.86,1059.73
2018-02-21T00:00:00,1073.33,1092.65,1070.43,1087.15
2018-02-22T00:00:00,1080.77,1091.62,1074.27,1076.03
2018-02-23T00:00:00,1086.81,1102.85,1081.31,1102.85
2018-02-26T00:00:00,1115.9,1127.57,1114.06,1114.53
2018-02-27T00:00:00,1124.03,1124.03,1106.77,1119.61
2018-02-28T00:00:00,1110.3,1129.89,1109.89,1121.54
2018-03-01T00:00:00,1118.13,1129.3,1110.92,1115.79
2018-03-02T00:00:00,1103.16,1121.91,1103.16,1121.21
2018-03-05T00:00:00,1129.92,1132.69,1093.48,1093.48
2018-03-06T00:00:00,1093.48,1120.29,1091.67,1120.29
2018-03-07T00:00:00,1121.99,1126.67,1103.29,1112.26
2018-03-08T00:00:00,1112.24,1126.35,1111.76,1124.15
2018-03-09T00:00:00,1128.73,1135.02,1119.18,1123.41
2018-03-12T00:00:00,1135.37,1135.48,1123.98,1126.29
2018-03-13T00:00:00,1126.53,1133.31,1118.49,1133.31
2018-03-14T00:00:00,1135.99,1142.88,1134.55,1138.09
2018-03-15T00:00:00,1134.51,1140.74,1129.66,1138.76
2018-03-16T00:00:00,1144.54,1152.52,1140.56,1150.19
2018-03-19T00:00:00,1158.16,1165.63,1155.82,1159.22
2018-03-20T00:00:00,1154.48,1166.33,1154.48,1159.39
2018-03-21T00:00:00,1166.51,1172.31,1163.91,1169.36
2018-03-22T00:00:00,1175.22,1180.44,1169.48,1172.36
2018-03-23T00:00:00,1154.25,1157.2,1138.53,1153.59
2018-03-26T00:00:00,1150.51,1176.95,1150.51,1171.22
2018-03-27T00:00:00,1187.42,1187.42,1169.58,1171.73
2018-03-28T00:00:00,1168.87,1179.18,1165.71,1172.24
2018-03-29T00:00:00,1174.73,1176.45,1164.12,1167.03
2018-03-30T00:00:00,1169.29,1175.36,1158.49,1174.46
2018-04-02T00:00:00,1180.26,1196.61,1179.73,1196.61
2018-04-03T00:00:00,1197.0,1199.93,1185.83,1188.29
2018-04-04T00:00:00,1194.26,1200.71,1189.46,1191.54
2018-04-05T00:00:00,1197.76,1199.15,1186.75,1193.17
2018-04-06T00:00:00,1194.15,1202.59,1194.15,1199.96
2018-04-09T00:00:00,1202.44,1207.45,1197.44,1204.33
2018-04-10T00:00:00,1207.62,1211.34,1192.22,1198.12
2018-04-11T00:00:00,1201.51,1202.46,1167.11,1167.11
2018-04-12T00:00:00,1162.48,1173.02,1153.64,1173.02
2018-04-13T00:00:00,1178.57,1181.52,1153.93,1157.14
2018-04-16T00:00:00,1156.54,1159.45,1141.81,1148.49
2018-04-17T00:00:00,1149.02,1156.7,1139.33,1153.28
2018-04-18T00:00:00,1157.67,1160.32,1138.42,1138.53
2018-04-19T00:00:00,1137.99,1137.99,1094.63,1094.63
2018-04-20T00:00:00,1095.84,1119.86,1078.01,1119.86
2018-04-23T00:00:00,1124.33,1127.24,1076.78,1076.78
2018-04-24T00:00:00,1064.86,1084.89,1048.68,1080.74
2018-04-26T00:00:00,1082.52,1082.52,1039.35,1044.86
2018-04-27T00:00:00,1037.36,1054.94,1031.89,1050.26
2018-05-02T00:00:00,1053.26,1053.52,1024.75,1029.08
2018-05-03T00:00:00,1018.47,1027.38,1003.79,1026.46
2018-05-04T00:00:00,1032.12,1037.02,1022.1,1026.8
2018-05-07T00:00:00,1034.64,1062.26,1028.79,1062.26
2018-05-08T00:00:00,1061.12,1072.28,1057.24,1060.45
2018-05-09T00:00:00,1058.33,1069.8,1051.79,1056.97
2018-05-10T00:00:00,1058.22,1059.34,1025.75,1028.87
2018-05-11T00:00:00,1026.34,1044.85,1014.3,1044.85
2018-05-14T00:00:00,1051.69,1066.98,1042.31,1066.98
2018-05-15T00:00:00,1072.25,1084.2,1071.02,1073.5
2018-05-16T00:00:00,1070.34,1072.46,1052.18,1054.62
2018-05-17T00:00:00,1055.21,1057.84,1030.64,1030.64
2018-05-18T00:00:00,1033.33,1040.84,1013.57,1040.54
2018-05-21T00:00:00,1043.82,1043.82,1014.98,1014.98
2018-05-22T00:00:00,1006.18,1015.97,976.73,985.91
2018-05-23T00:00:00,974.8,995.25,965.92,988.94
2018-05-24T00:00:00,992.24,995.82,974.14,985.92
2018-05-25T00:00:00,981.47,987.56,963.9,963.9
2018-05-28T00:00:00,938.86,951.34,927.47,931.75
2018-05-29T00:00:00,925.89,958.96,916.0,952.18
2018-05-30T00:00:00,953.41,953.41,932.26,948.5
2018-05-31T00:00:00,947.96,975.51,945.29,971.25
2018-06-01T00:00:00,973.67,995.06,973.56,992.87
2018-06-04T00:00:00,994.48,1013.78,992.01,1013.78
2018-06-05T00:00:00,1013.59,1025.26,1011.59,1022.74
2018-06-06T00:00:00,1020.97,1034.5,1012.98,1034.5
2018-06-07T00:00:00,1038.93,1043.71,1030.79,1036.69
2018-06-08T00:00:00,1032.59,1039.07,1026.94,1039.01
2018-06-11T00:00:00,1033.55,1045.6,1029.19,1039.02
2018-06-12T00:00:00,1033.55,1033.55,1005.1,1020.76
2018-06-13T00:00:00,1017.93,1030.53,1017.93,1030.53
2018-06-14T00:00:00,1030.53,1033.46,1015.72,1015.72
